 ,Label,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
13,105 Fig1a.png,0.000E0,3.203E2,1.745E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.203E2,1.745E2,0.000E0,0.000E0,0.000,0.000,NaN
14,105 Fig1a.png,0.000E0,3.343E2,2.027E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.343E2,2.027E2,0.000E0,0.000E0,0.000,0.000,NaN
15,105 Fig1a.png,0.000E0,3.483E2,1.930E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.483E2,1.930E2,0.000E0,0.000E0,0.000,0.000,NaN
16,105 Fig1a.png,0.000E0,3.553E2,1.473E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.553E2,1.473E2,0.000E0,0.000E0,0.000,0.000,NaN
17,105 Fig1a.png,0.000E0,3.668E2,1.458E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.668E2,1.458E2,0.000E0,0.000E0,0.000,0.000,NaN
18,105 Fig1a.png,0.000E0,3.577E2,2.247E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.577E2,2.247E2,0.000E0,0.000E0,0.000,0.000,NaN
19,105 Fig1a.png,0.000E0,4.227E2,1.233E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.227E2,1.233E2,0.000E0,0.000E0,0.000,0.000,NaN
20,105 Fig1a.png,0.000E0,4.015E2,1.463E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.015E2,1.463E2,0.000E0,0.000E0,0.000,0.000,NaN
21,105 Fig1a.png,0.000E0,3.923E2,1.522E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.923E2,1.522E2,0.000E0,0.000E0,0.000,0.000,NaN
22,105 Fig1a.png,0.000E0,3.875E2,1.608E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.875E2,1.608E2,0.000E0,0.000E0,0.000,0.000,NaN
23,105 Fig1a.png,0.000E0,4.133E2,1.653E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.133E2,1.653E2,0.000E0,0.000E0,0.000,0.000,NaN
24,105 Fig1a.png,0.000E0,4.043E2,1.763E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.043E2,1.763E2,0.000E0,0.000E0,0.000,0.000,NaN
25,105 Fig1a.png,0.000E0,4.158E2,1.823E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.158E2,1.823E2,0.000E0,0.000E0,0.000,0.000,NaN
26,105 Fig1a.png,0.000E0,4.042E2,1.888E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.042E2,1.888E2,0.000E0,0.000E0,0.000,0.000,NaN
27,105 Fig1a.png,0.000E0,4.067E2,1.848E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.067E2,1.848E2,0.000E0,0.000E0,0.000,0.000,NaN
28,105 Fig1a.png,0.000E0,4.075E2,1.885E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.075E2,1.885E2,0.000E0,0.000E0,0.000,0.000,NaN
29,105 Fig1a.png,0.000E0,3.808E2,2.108E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.808E2,2.108E2,0.000E0,0.000E0,0.000,0.000,NaN
30,105 Fig1a.png,0.000E0,3.973E2,2.002E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.973E2,2.002E2,0.000E0,0.000E0,0.000,0.000,NaN
31,105 Fig1a.png,0.000E0,4.532E2,1.880E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.532E2,1.880E2,0.000E0,0.000E0,0.000,0.000,NaN
32,105 Fig1a.png,0.000E0,4.578E2,1.810E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.578E2,1.810E2,0.000E0,0.000E0,0.000,0.000,NaN
33,105 Fig1a.png,0.000E0,4.577E2,1.723E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.577E2,1.723E2,0.000E0,0.000E0,0.000,0.000,NaN
34,105 Fig1a.png,0.000E0,4.532E2,1.530E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.532E2,1.530E2,0.000E0,0.000E0,0.000,0.000,NaN
35,105 Fig1a.png,0.000E0,4.695E2,1.598E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.695E2,1.598E2,0.000E0,0.000E0,0.000,0.000,NaN
36,105 Fig1a.png,0.000E0,4.718E2,1.757E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.718E2,1.757E2,0.000E0,0.000E0,0.000,0.000,NaN
37,105 Fig1a.png,0.000E0,4.672E2,1.922E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.672E2,1.922E2,0.000E0,0.000E0,0.000,0.000,NaN
38,105 Fig1a.png,0.000E0,4.508E2,2.663E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.508E2,2.663E2,0.000E0,0.000E0,0.000,0.000,NaN
39,105 Fig1a.png,0.000E0,3.575E2,2.698E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.575E2,2.698E2,0.000E0,0.000E0,0.000,0.000,NaN
40,105 Fig1a.png,0.000E0,4.812E2,1.718E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.812E2,1.718E2,0.000E0,0.000E0,0.000,0.000,NaN
