 ,Area,Mean,Min,Max,X,Y
1,0,255,255,255,268,630
2,0,255,255,255,267,544
3,0,18,18,18,270,459
4,0,19,19,19,268,373
5,0,18,18,18,777,192
6,0,255,255,255,268,1348
7,0,19,19,19,268,1237
8,0,43,43,43,267,1122
9,0,255,255,255,266,1013
10,0,18,18,18,694,939
