 ,Area,Mean,Min,Max,X,Y
1,0,255,255,255,245.000,790.000
2,0,0,0,0,244.000,641.000
3,0,0,0,0,247.000,493.000
4,0,0,0,0,246.000,344.000
5,0,0,0,0,246.000,197.000
6,0,0,0,0,374.000,318.000
7,0,0,0,0,373.000,301.000
8,0,0,0,0,572.000,284.000
9,0,0,0,0,571.000,233.000
10,0,0,0,0,770.000,266.000
11,0,0,0,0,770.000,243.000
12,0,0,0,0,968.000,325.000
13,0,0,0,0,968.000,315.000
14,0,0,0,0,1167.000,301.000
15,0,0,0,0,1167.000,272.000
16,0,255,255,255,1366.667,282.667
17,0,0,0,0,1365.333,232.000
